Year,Month,YearMonth,Prison,type,Incidents
2016,April,01/04/2016,Maidstone,selfharm,4
2016,April,01/04/2016,Manchester,assault,23
2016,April,01/04/2016,Manchester,selfharm,22
2016,April,01/04/2016,Moorland,assault,21
2016,April,01/04/2016,Moorland,selfharm,52
2016,April,01/04/2016,Morton Hall,assault,5
2016,April,01/04/2016,Morton Hall,selfharm,8
2016,April,01/04/2016,Mount,assault,14
2016,April,01/04/2016,Mount,selfharm,35
2016,April,01/04/2016,New Hall,assault,4
2016,April,01/04/2016,New Hall,selfharm,50
2016,April,01/04/2016,North Sea Camp,assault,2
2016,April,01/04/2016,Northumberland,assault,22
2016,April,01/04/2016,Northumberland,selfharm,27
2016,April,01/04/2016,Norwich,assault,24
2016,April,01/04/2016,Norwich,selfharm,20
2016,April,01/04/2016,Nottingham,assault,36
2016,April,01/04/2016,Nottingham,selfharm,56
2016,April,01/04/2016,Oakwood,assault,31
2016,April,01/04/2016,Oakwood,selfharm,90
2016,April,01/04/2016,Onley,assault,17
2016,April,01/04/2016,Onley,selfharm,49
2016,April,01/04/2016,Parc,assault,72
2016,April,01/04/2016,Parc,selfharm,135
2016,April,01/04/2016,Pentonville,assault,35
2016,April,01/04/2016,Pentonville,selfharm,21
2016,April,01/04/2016,Peterborough,assault,56
2016,April,01/04/2016,Peterborough,selfharm,174
2016,April,01/04/2016,Portland,assault,14
2016,April,01/04/2016,Portland,selfharm,17
2016,April,01/04/2016,Preston,assault,17
2016,April,01/04/2016,Preston,selfharm,16
2016,April,01/04/2016,Ranby,assault,25
2016,April,01/04/2016,Ranby,selfharm,29
2016,April,01/04/2016,Risley,assault,26
2016,April,01/04/2016,Risley,selfharm,19
2016,April,01/04/2016,Rochester,assault,8
2016,April,01/04/2016,Rochester,selfharm,33
2016,April,01/04/2016,Rye Hill,assault,5
2016,April,01/04/2016,Rye Hill,selfharm,47
2016,April,01/04/2016,Send,assault,2
2016,April,01/04/2016,Send,selfharm,33
2016,April,01/04/2016,Sheppey: Elmley,assault,15
2016,April,01/04/2016,Sheppey: Elmley,selfharm,3
2016,April,01/04/2016,Sheppey: Swaleside,assault,9
2016,April,01/04/2016,Sheppey: Swaleside,selfharm,13
2016,April,01/04/2016,Stafford,assault,3
2016,April,01/04/2016,Stafford,selfharm,11
2016,April,01/04/2016,Stocken,assault,6
2016,April,01/04/2016,Stocken,selfharm,12
2016,April,01/04/2016,Stoke Heath,assault,13
2016,April,01/04/2016,Stoke Heath,selfharm,14
2016,April,01/04/2016,Styal,assault,14
2016,April,01/04/2016,Styal,selfharm,48
2016,April,01/04/2016,Swansea,assault,7
2016,April,01/04/2016,Swansea,selfharm,9
2016,April,01/04/2016,Swinfen Hall,assault,23
2016,April,01/04/2016,Swinfen Hall,selfharm,54
2016,April,01/04/2016,Thameside,assault,37
2016,April,01/04/2016,Thameside,selfharm,23
2016,April,01/04/2016,Usk\Prescoed,assault,2
2016,April,01/04/2016,Usk\Prescoed,selfharm,1
2016,April,01/04/2016,Verne,assault,9
2016,April,01/04/2016,Verne,selfharm,9
2016,April,01/04/2016,Wakefield,assault,1
2016,April,01/04/2016,Wakefield,selfharm,22
2016,April,01/04/2016,Wandsworth,assault,15
2016,April,01/04/2016,Wandsworth,selfharm,12
2016,April,01/04/2016,Warren Hill,selfharm,1
2016,April,01/04/2016,Wayland,assault,17
2016,April,01/04/2016,Wayland,selfharm,64
2016,April,01/04/2016,Wealstun,assault,17
2016,April,01/04/2016,Wealstun,selfharm,20
2016,April,01/04/2016,Werrington,assault,33
2016,April,01/04/2016,Werrington,selfharm,9
2016,April,01/04/2016,Wetherby,assault,43
2016,April,01/04/2016,Wetherby,selfharm,30
2016,April,01/04/2016,Whatton,assault,3
2016,April,01/04/2016,Whatton,selfharm,30
2016,April,01/04/2016,Whitemoor,assault,2
2016,April,01/04/2016,Whitemoor,selfharm,17
2016,April,01/04/2016,Winchester,assault,23
2016,April,01/04/2016,Winchester,selfharm,45
2016,April,01/04/2016,Woodhill,assault,21
2016,April,01/04/2016,Woodhill,selfharm,30
2016,April,01/04/2016,Wormwood Scrubs,assault,36
2016,April,01/04/2016,Wormwood Scrubs,selfharm,15
2016,April,01/04/2016,Wymott,assault,10
2016,April,01/04/2016,Wymott,selfharm,10
2016,August,01/08/2016,Altcourse,assault,43
2016,August,01/08/2016,Altcourse,selfharm,138
2016,August,01/08/2016,Ashfield,assault,1
2016,August,01/08/2016,Ashfield,selfharm,7
2016,August,01/08/2016,Aylesbury,assault,39
2016,August,01/08/2016,Aylesbury,selfharm,35
2016,August,01/08/2016,Bedford,assault,21
2016,August,01/08/2016,Bedford,selfharm,45
2016,August,01/08/2016,Belmarsh,assault,26
2016,August,01/08/2016,Belmarsh,selfharm,9
2016,August,01/08/2016,Birmingham,assault,76
2016,August,01/08/2016,Birmingham,selfharm,92
2016,August,01/08/2016,Brinsford,assault,23
2016,August,01/08/2016,Brinsford,selfharm,38
2016,August,01/08/2016,Bristol,assault,27
2016,August,01/08/2016,Bristol,selfharm,23
2016,August,01/08/2016,Brixton,assault,16
2016,August,01/08/2016,Brixton,selfharm,6
2016,August,01/08/2016,Bronzefield,assault,18
2016,August,01/08/2016,Bronzefield,selfharm,70
2016,August,01/08/2016,Buckley Hall,assault,13
2016,August,01/08/2016,Buckley Hall,selfharm,34
2016,August,01/08/2016,Bullingdon,assault,26
2016,August,01/08/2016,Bullingdon,selfharm,33
2016,August,01/08/2016,Bure,assault,3
2016,August,01/08/2016,Bure,selfharm,8
2016,August,01/08/2016,Cardiff,assault,11
2016,August,01/08/2016,Cardiff,selfharm,13
2016,August,01/08/2016,Channings Wood,assault,12
2016,August,01/08/2016,Channings Wood,selfharm,4
2016,August,01/08/2016,Chelmsford,assault,52
2016,August,01/08/2016,Chelmsford,selfharm,74
2016,August,01/08/2016,Coldingley,assault,6
2016,August,01/08/2016,Coldingley,selfharm,5
2016,August,01/08/2016,Cookham Wood,assault,27
2016,August,01/08/2016,Dartmoor,assault,1
2016,August,01/08/2016,Dartmoor,selfharm,3
2016,August,01/08/2016,Deerbolt,assault,16
2016,August,01/08/2016,Deerbolt,selfharm,32
2016,August,01/08/2016,Doncaster,assault,38
2016,August,01/08/2016,Doncaster,selfharm,105
2016,August,01/08/2016,Dovegate,assault,32
2016,August,01/08/2016,Dovegate,selfharm,62
2016,August,01/08/2016,Downview,assault,3
2016,August,01/08/2016,Downview,selfharm,8
2016,August,01/08/2016,Drake Hall,assault,2
2016,August,01/08/2016,Drake Hall,selfharm,3
2016,August,01/08/2016,Durham,assault,12
2016,August,01/08/2016,Durham,selfharm,10
2016,August,01/08/2016,East Sutton Park,selfharm,1
2016,August,01/08/2016,Eastwood Park,assault,23
2016,August,01/08/2016,Eastwood Park,selfharm,122
2016,August,01/08/2016,Erlestoke,assault,3
2016,August,01/08/2016,Erlestoke,selfharm,10
2016,August,01/08/2016,Escort Areas,assault,29
2016,August,01/08/2016,Escort Areas,selfharm,54
2016,August,01/08/2016,Exeter,assault,19
2016,August,01/08/2016,Exeter,selfharm,29
2016,August,01/08/2016,Featherstone,assault,19
2016,August,01/08/2016,Featherstone,selfharm,15
2016,August,01/08/2016,Feltham,assault,65
2016,August,01/08/2016,Feltham,selfharm,16
2016,August,01/08/2016,Forest Bank,assault,58
2016,August,01/08/2016,Forest Bank,selfharm,62
2016,August,01/08/2016,Foston Hall,assault,10
2016,August,01/08/2016,Foston Hall,selfharm,108
2016,August,01/08/2016,Frankland,assault,5
2016,August,01/08/2016,Frankland,selfharm,35
2016,August,01/08/2016,Full Sutton,assault,3
2016,August,01/08/2016,Full Sutton,selfharm,12
2016,August,01/08/2016,Garth,assault,17
2016,August,01/08/2016,Garth,selfharm,9
2016,August,01/08/2016,Gartree,assault,5
2016,August,01/08/2016,Gartree,selfharm,25
2016,August,01/08/2016,Glen Parva,assault,68
2016,August,01/08/2016,Glen Parva,selfharm,38
2016,August,01/08/2016,Grendon/Spring Hill,assault,1
2016,August,01/08/2016,Grendon/Spring Hill,selfharm,3
2016,August,01/08/2016,Guys Marsh,assault,35
2016,August,01/08/2016,Guys Marsh,selfharm,26
2016,August,01/08/2016,Haverigg,assault,17
2016,August,01/08/2016,Haverigg,selfharm,52
2016,August,01/08/2016,Hewell,assault,35
2016,August,01/08/2016,Hewell,selfharm,34
2016,August,01/08/2016,High Down,assault,31
2016,August,01/08/2016,High Down,selfharm,21
2016,August,01/08/2016,Highpoint,assault,25
2016,August,01/08/2016,Highpoint,selfharm,43
2016,August,01/08/2016,Hindley,assault,30
2016,August,01/08/2016,Hindley,selfharm,31
2016,August,01/08/2016,Holme House,assault,29
2016,August,01/08/2016,Holme House,selfharm,42
2016,August,01/08/2016,Hull,assault,26
2016,August,01/08/2016,Hull,selfharm,36
2016,August,01/08/2016,Humber,assault,19
2016,August,01/08/2016,Humber,selfharm,31
2016,August,01/08/2016,Huntercombe,assault,2
2016,August,01/08/2016,Huntercombe,selfharm,16
2016,August,01/08/2016,Isis,assault,41
2016,August,01/08/2016,Isis,selfharm,5
2016,August,01/08/2016,Isle of Wight,assault,11
2016,August,01/08/2016,Isle of Wight,selfharm,33
2016,August,01/08/2016,Kennet,assault,3
2016,August,01/08/2016,Kennet,selfharm,3
2016,August,01/08/2016,Lancaster Farms,assault,13
2016,August,01/08/2016,Lancaster Farms,selfharm,14
2016,August,01/08/2016,Leeds,assault,34
2016,August,01/08/2016,Leeds,selfharm,51
2016,August,01/08/2016,Leicester,assault,10
2016,August,01/08/2016,Leicester,selfharm,32
2016,August,01/08/2016,Lewes,assault,14
2016,August,01/08/2016,Lewes,selfharm,21
2016,August,01/08/2016,Leyhill,assault,1
2016,August,01/08/2016,Lincoln,assault,16
2016,August,01/08/2016,Lincoln,selfharm,43
2016,August,01/08/2016,Lindholme,assault,26
2016,August,01/08/2016,Lindholme,selfharm,26
2016,August,01/08/2016,Littlehey,assault,7
2016,August,01/08/2016,Littlehey,selfharm,21
2016,August,01/08/2016,Liverpool,assault,21
2016,August,01/08/2016,Liverpool,selfharm,14
2016,August,01/08/2016,Long Lartin,assault,5
2016,August,01/08/2016,Long Lartin,selfharm,12
2016,August,01/08/2016,Low Newton,assault,6
2016,August,01/08/2016,Low Newton,selfharm,38
2016,August,01/08/2016,Lowdham Grange,assault,11
2016,August,01/08/2016,Lowdham Grange,selfharm,21
2016,August,01/08/2016,Maidstone,assault,7
2016,August,01/08/2016,Maidstone,selfharm,5
2016,August,01/08/2016,Manchester,assault,13
2016,August,01/08/2016,Manchester,selfharm,37
2016,August,01/08/2016,Moorland,assault,25
2016,August,01/08/2016,Moorland,selfharm,32
2016,August,01/08/2016,Morton Hall,assault,11
2016,August,01/08/2016,Morton Hall,selfharm,11
2016,August,01/08/2016,Mount,assault,25
2016,August,01/08/2016,Mount,selfharm,29
2016,August,01/08/2016,New Hall,assault,9
2016,August,01/08/2016,New Hall,selfharm,69
2016,August,01/08/2016,North Sea Camp,assault,1
2016,August,01/08/2016,Northumberland,assault,28
2016,August,01/08/2016,Northumberland,selfharm,28
2016,August,01/08/2016,Norwich,assault,20
2016,August,01/08/2016,Norwich,selfharm,18
2016,August,01/08/2016,Nottingham,assault,52
2016,August,01/08/2016,Nottingham,selfharm,38
2016,August,01/08/2016,Oakwood,assault,41
2016,August,01/08/2016,Oakwood,selfharm,109
2016,August,01/08/2016,Onley,assault,25
2016,August,01/08/2016,Onley,selfharm,25
2016,August,01/08/2016,Parc,assault,90
2016,August,01/08/2016,Parc,selfharm,73
2016,August,01/08/2016,Pentonville,assault,46
2016,August,01/08/2016,Pentonville,selfharm,38
2016,August,01/08/2016,Peterborough,assault,50
2016,August,01/08/2016,Peterborough,selfharm,101
2016,August,01/08/2016,Portland,assault,16
2016,August,01/08/2016,Portland,selfharm,19
2016,August,01/08/2016,Preston,assault,23
2016,August,01/08/2016,Preston,selfharm,8
2016,August,01/08/2016,Ranby,assault,28
2016,August,01/08/2016,Ranby,selfharm,12
2016,August,01/08/2016,Risley,assault,6
2016,August,01/08/2016,Risley,selfharm,15
2016,August,01/08/2016,Rochester,assault,7
2016,August,01/08/2016,Rochester,selfharm,21
2016,August,01/08/2016,Rye Hill,assault,17
2016,August,01/08/2016,Rye Hill,selfharm,62
2016,August,01/08/2016,Send,assault,1
2016,August,01/08/2016,Send,selfharm,14
2016,August,01/08/2016,Sheppey: Elmley,assault,35
2016,August,01/08/2016,Sheppey: Elmley,selfharm,1
2016,August,01/08/2016,Sheppey: Standford Hill,assault,1
2016,August,01/08/2016,Sheppey: Swaleside,assault,15
2016,August,01/08/2016,Sheppey: Swaleside,selfharm,18
2016,August,01/08/2016,Stafford,selfharm,10
2016,August,01/08/2016,Stocken,assault,11
2016,August,01/08/2016,Stocken,selfharm,11
2016,August,01/08/2016,Stoke Heath,assault,9
2016,August,01/08/2016,Stoke Heath,selfharm,14
2016,August,01/08/2016,Styal,assault,11
2016,August,01/08/2016,Styal,selfharm,74
2016,August,01/08/2016,Sudbury,assault,1
2016,August,01/08/2016,Swansea,assault,13
2016,August,01/08/2016,Swansea,selfharm,21
2016,August,01/08/2016,Swinfen Hall,assault,19
2016,August,01/08/2016,Swinfen Hall,selfharm,38
2016,August,01/08/2016,Thameside,assault,38
2016,August,01/08/2016,Thameside,selfharm,34
2016,August,01/08/2016,Usk\Prescoed,assault,4
2016,August,01/08/2016,Usk\Prescoed,selfharm,12
2016,August,01/08/2016,Verne,assault,1
2016,August,01/08/2016,Verne,selfharm,2
2016,August,01/08/2016,Wakefield,assault,1
2016,August,01/08/2016,Wakefield,selfharm,11
2016,August,01/08/2016,Wandsworth,assault,33
2016,August,01/08/2016,Wandsworth,selfharm,5
2016,August,01/08/2016,Warren Hill,assault,4
2016,August,01/08/2016,Warren Hill,selfharm,1
2016,August,01/08/2016,Wayland,assault,14
2016,August,01/08/2016,Wayland,selfharm,79
2016,August,01/08/2016,Wealstun,assault,22
2016,August,01/08/2016,Wealstun,selfharm,25
2016,August,01/08/2016,Werrington,assault,23
2016,August,01/08/2016,Werrington,selfharm,2
2016,August,01/08/2016,Wetherby,assault,35
2016,August,01/08/2016,Wetherby,selfharm,5
2016,August,01/08/2016,Whatton,assault,2
2016,August,01/08/2016,Whatton,selfharm,12
2016,August,01/08/2016,Whitemoor,assault,2
2016,August,01/08/2016,Whitemoor,selfharm,19
2016,August,01/08/2016,Winchester,assault,18
2016,August,01/08/2016,Winchester,selfharm,27
2016,August,01/08/2016,Woodhill,assault,20
2016,August,01/08/2016,Woodhill,selfharm,38
2016,August,01/08/2016,Wormwood Scrubs,assault,28
2016,August,01/08/2016,Wormwood Scrubs,selfharm,15
2016,August,01/08/2016,Wymott,assault,26
2016,August,01/08/2016,Wymott,selfharm,25
2016,December,01/12/2016,Altcourse,assault,32
2016,December,01/12/2016,Altcourse,selfharm,81
2016,December,01/12/2016,Ashfield,selfharm,8
2016,December,01/12/2016,Aylesbury,assault,32
2016,December,01/12/2016,Aylesbury,selfharm,53
2016,December,01/12/2016,Bedford,assault,2
2016,December,01/12/2016,Bedford,selfharm,10
2016,December,01/12/2016,Belmarsh,assault,25
2016,December,01/12/2016,Belmarsh,selfharm,16
2016,December,01/12/2016,Birmingham,assault,65
2016,December,01/12/2016,Birmingham,selfharm,46
2016,December,01/12/2016,Brinsford,assault,29
2016,December,01/12/2016,Brinsford,selfharm,85
2016,December,01/12/2016,Bristol,assault,15
2016,December,01/12/2016,Bristol,selfharm,23
2016,December,01/12/2016,Brixton,assault,2
2016,December,01/12/2016,Brixton,selfharm,7
2016,December,01/12/2016,Bronzefield,assault,14
2016,December,01/12/2016,Bronzefield,selfharm,101
2016,December,01/12/2016,Buckley Hall,assault,6
2016,December,01/12/2016,Buckley Hall,selfharm,11
2016,December,01/12/2016,Bullingdon,assault,28
2016,December,01/12/2016,Bullingdon,selfharm,68
2016,December,01/12/2016,Bure,assault,2
2016,December,01/12/2016,Bure,selfharm,6
2016,December,01/12/2016,Cardiff,assault,26
2016,December,01/12/2016,Cardiff,selfharm,15
2016,December,01/12/2016,Channings Wood,assault,11
2016,December,01/12/2016,Channings Wood,selfharm,9
2016,December,01/12/2016,Chelmsford,assault,37
2016,December,01/12/2016,Chelmsford,selfharm,35
2016,December,01/12/2016,Coldingley,assault,7
2016,December,01/12/2016,Coldingley,selfharm,3
2016,December,01/12/2016,Cookham Wood,assault,37
2016,December,01/12/2016,Cookham Wood,selfharm,1
2016,December,01/12/2016,Dartmoor,assault,6
2016,December,01/12/2016,Dartmoor,selfharm,9
2016,December,01/12/2016,Deerbolt,assault,24
2016,December,01/12/2016,Deerbolt,selfharm,38
2016,December,01/12/2016,Doncaster,assault,34
2016,December,01/12/2016,Doncaster,selfharm,66
2016,December,01/12/2016,Dovegate,assault,12
2016,December,01/12/2016,Dovegate,selfharm,55
2016,December,01/12/2016,Downview,assault,1
2016,December,01/12/2016,Downview,selfharm,14
2016,December,01/12/2016,Drake Hall,assault,2
2016,December,01/12/2016,Drake Hall,selfharm,7
2016,December,01/12/2016,Durham,assault,10
2016,December,01/12/2016,Durham,selfharm,8
2016,December,01/12/2016,East Sutton Park,selfharm,1
2016,December,01/12/2016,Eastwood Park,assault,17
2016,December,01/12/2016,Eastwood Park,selfharm,144
2016,December,01/12/2016,Erlestoke,assault,6
2016,December,01/12/2016,Erlestoke,selfharm,16
2016,December,01/12/2016,Escort Areas,assault,19
2016,December,01/12/2016,Escort Areas,selfharm,42
2016,December,01/12/2016,Exeter,assault,20
2016,December,01/12/2016,Exeter,selfharm,29
2016,December,01/12/2016,Featherstone,assault,20
2016,December,01/12/2016,Featherstone,selfharm,12
2016,December,01/12/2016,Feltham,assault,59
2016,December,01/12/2016,Feltham,selfharm,8
2016,December,01/12/2016,Ford,selfharm,1
2016,December,01/12/2016,Forest Bank,assault,59
2016,December,01/12/2016,Forest Bank,selfharm,65
2016,December,01/12/2016,Foston Hall,assault,8
2016,December,01/12/2016,Foston Hall,selfharm,74
2016,December,01/12/2016,Frankland,assault,7
2016,December,01/12/2016,Frankland,selfharm,35
2016,December,01/12/2016,Full Sutton,assault,2
2016,December,01/12/2016,Full Sutton,selfharm,12
2016,December,01/12/2016,Garth,assault,13
2016,December,01/12/2016,Garth,selfharm,10
2016,December,01/12/2016,Gartree,assault,12
2016,December,01/12/2016,Gartree,selfharm,44
2016,December,01/12/2016,Glen Parva,assault,35
2016,December,01/12/2016,Glen Parva,selfharm,37
2016,December,01/12/2016,Grendon/Spring Hill,assault,2
2016,December,01/12/2016,Grendon/Spring Hill,selfharm,8
2016,December,01/12/2016,Guys Marsh,assault,32
2016,December,01/12/2016,Guys Marsh,selfharm,11
2016,December,01/12/2016,Haverigg,assault,4
2016,December,01/12/2016,Haverigg,selfharm,13
2016,December,01/12/2016,Hewell,assault,32
2016,December,01/12/2016,Hewell,selfharm,48
2016,December,01/12/2016,High Down,assault,25
2016,December,01/12/2016,High Down,selfharm,20
2016,December,01/12/2016,Highpoint,assault,26
2016,December,01/12/2016,Highpoint,selfharm,35
2016,December,01/12/2016,Hindley,assault,18
2016,December,01/12/2016,Hindley,selfharm,20
2016,December,01/12/2016,Holme House,assault,21
2016,December,01/12/2016,Holme House,selfharm,34
2016,December,01/12/2016,Hull,assault,21
2016,December,01/12/2016,Hull,selfharm,19
2016,December,01/12/2016,Humber,assault,20
2016,December,01/12/2016,Humber,selfharm,27
2016,December,01/12/2016,Huntercombe,assault,5
2016,December,01/12/2016,Huntercombe,selfharm,15
2016,December,01/12/2016,Isis,assault,12
2016,December,01/12/2016,Isis,selfharm,6
2016,December,01/12/2016,Isle of Wight,assault,10
2016,December,01/12/2016,Isle of Wight,selfharm,37
2016,December,01/12/2016,Lancaster Farms,assault,9
2016,December,01/12/2016,Lancaster Farms,selfharm,14
2016,December,01/12/2016,Leeds,assault,25
2016,December,01/12/2016,Leeds,selfharm,38
2016,December,01/12/2016,Leicester,assault,19
2016,December,01/12/2016,Leicester,selfharm,24
2016,December,01/12/2016,Lewes,assault,11
2016,December,01/12/2016,Lewes,selfharm,11
2016,December,01/12/2016,Leyhill,selfharm,1
2016,December,01/12/2016,Lincoln,assault,31
2016,December,01/12/2016,Lincoln,selfharm,41
2016,December,01/12/2016,Lindholme,assault,14
2016,December,01/12/2016,Lindholme,selfharm,21
2016,December,01/12/2016,Littlehey,assault,3
2016,December,01/12/2016,Littlehey,selfharm,31
2016,December,01/12/2016,Liverpool,assault,29
2016,December,01/12/2016,Liverpool,selfharm,10
2016,December,01/12/2016,Long Lartin,assault,6
2016,December,01/12/2016,Long Lartin,selfharm,22
2016,December,01/12/2016,Low Newton,assault,7
2016,December,01/12/2016,Low Newton,selfharm,42
2016,December,01/12/2016,Lowdham Grange,assault,15
2016,December,01/12/2016,Lowdham Grange,selfharm,19
2016,December,01/12/2016,Maidstone,assault,6
2016,December,01/12/2016,Maidstone,selfharm,3
2016,December,01/12/2016,Manchester,assault,24
2016,December,01/12/2016,Manchester,selfharm,37
2016,December,01/12/2016,Moorland,assault,20
2016,December,01/12/2016,Moorland,selfharm,30
2016,December,01/12/2016,Morton Hall,assault,12
2016,December,01/12/2016,Morton Hall,selfharm,15
2016,December,01/12/2016,Mount,assault,21
2016,December,01/12/2016,Mount,selfharm,15
2016,December,01/12/2016,New Hall,assault,8
2016,December,01/12/2016,New Hall,selfharm,81
2016,December,01/12/2016,North Sea Camp,assault,1
2016,December,01/12/2016,Northumberland,assault,39
2016,December,01/12/2016,Northumberland,selfharm,57
2016,December,01/12/2016,Norwich,assault,16
2016,December,01/12/2016,Norwich,selfharm,28
2016,December,01/12/2016,Nottingham,assault,29
2016,December,01/12/2016,Nottingham,selfharm,34
2016,December,01/12/2016,Oakwood,assault,50
2016,December,01/12/2016,Oakwood,selfharm,74
2016,December,01/12/2016,Onley,assault,11
2016,December,01/12/2016,Onley,selfharm,12
2016,December,01/12/2016,Parc,assault,67
2016,December,01/12/2016,Parc,selfharm,182
2016,December,01/12/2016,Pentonville,assault,31
2016,December,01/12/2016,Pentonville,selfharm,38
2016,December,01/12/2016,Peterborough,assault,66
2016,December,01/12/2016,Peterborough,selfharm,132
2016,December,01/12/2016,Portland,assault,21
2016,December,01/12/2016,Portland,selfharm,28
2016,December,01/12/2016,Preston,assault,17
2016,December,01/12/2016,Preston,selfharm,20
2016,December,01/12/2016,Ranby,assault,25
2016,December,01/12/2016,Ranby,selfharm,24
2016,December,01/12/2016,Risley,assault,14
2016,December,01/12/2016,Risley,selfharm,14
2016,December,01/12/2016,Rochester,assault,17
2016,December,01/12/2016,Rochester,selfharm,25
2016,December,01/12/2016,Rye Hill,assault,20
2016,December,01/12/2016,Rye Hill,selfharm,50
2016,December,01/12/2016,Send,assault,1
2016,December,01/12/2016,Send,selfharm,19
2016,December,01/12/2016,Sheppey: Elmley,assault,30
2016,December,01/12/2016,Sheppey: Elmley,selfharm,11
2016,December,01/12/2016,Sheppey: Swaleside,assault,29
2016,December,01/12/2016,Sheppey: Swaleside,selfharm,26
2016,December,01/12/2016,Stafford,assault,5
2016,December,01/12/2016,Stafford,selfharm,6
2016,December,01/12/2016,Stocken,assault,14
2016,December,01/12/2016,Stocken,selfharm,18
2016,December,01/12/2016,Stoke Heath,assault,15
2016,December,01/12/2016,Stoke Heath,selfharm,25
2016,December,01/12/2016,Styal,assault,12
2016,December,01/12/2016,Styal,selfharm,100
2016,December,01/12/2016,Sudbury,assault,1
2016,December,01/12/2016,Swansea,assault,20
2016,December,01/12/2016,Swansea,selfharm,23
2016,December,01/12/2016,Swinfen Hall,assault,21
2016,December,01/12/2016,Swinfen Hall,selfharm,27
2016,December,01/12/2016,Thameside,assault,33
2016,December,01/12/2016,Thameside,selfharm,27
2016,December,01/12/2016,Thorn Cross,assault,1
2016,December,01/12/2016,Usk\Prescoed,selfharm,1
2016,December,01/12/2016,Verne,assault,9
2016,December,01/12/2016,Verne,selfharm,1
2016,December,01/12/2016,Wakefield,assault,3
2016,December,01/12/2016,Wakefield,selfharm,25
2016,December,01/12/2016,Wandsworth,assault,23
2016,December,01/12/2016,Wandsworth,selfharm,9
2016,December,01/12/2016,Warren Hill,selfharm,1
2016,December,01/12/2016,Wayland,assault,10
2016,December,01/12/2016,Wayland,selfharm,30
2016,December,01/12/2016,Wealstun,assault,26
2016,December,01/12/2016,Wealstun,selfharm,40
2016,December,01/12/2016,Werrington,assault,24
2016,December,01/12/2016,Werrington,selfharm,3
2016,December,01/12/2016,Wetherby,assault,33
2016,December,01/12/2016,Wetherby,selfharm,17
2016,December,01/12/2016,Whatton,assault,3
2016,December,01/12/2016,Whatton,selfharm,26
2016,December,01/12/2016,Whitemoor,assault,1
2016,December,01/12/2016,Whitemoor,selfharm,17
2016,December,01/12/2016,Winchester,assault,24
2016,December,01/12/2016,Winchester,selfharm,31
2016,December,01/12/2016,Woodhill,assault,19
2016,December,01/12/2016,Woodhill,selfharm,32
2016,December,01/12/2016,Wormwood Scrubs,assault,36
2016,December,01/12/2016,Wormwood Scrubs,selfharm,29
2016,December,01/12/2016,Wymott,assault,8
2016,December,01/12/2016,Wymott,selfharm,24
2016,February,01/02/2016,Altcourse,assault,40
2016,February,01/02/2016,Altcourse,selfharm,109
2016,February,01/02/2016,Ashfield,assault,1
2016,February,01/02/2016,Ashfield,selfharm,6
2016,February,01/02/2016,Aylesbury,assault,27
2016,February,01/02/2016,Aylesbury,selfharm,23
2016,February,01/02/2016,Bedford,assault,16
2016,February,01/02/2016,Bedford,selfharm,12
2016,February,01/02/2016,Belmarsh,assault,18
2016,February,01/02/2016,Belmarsh,selfharm,11
2016,February,01/02/2016,Birmingham,assault,41
2016,February,01/02/2016,Birmingham,selfharm,34
2016,February,01/02/2016,Brinsford,assault,37
2016,February,01/02/2016,Brinsford,selfharm,35
2016,February,01/02/2016,Bristol,assault,23
2016,February,01/02/2016,Bristol,selfharm,17
2016,February,01/02/2016,Brixton,assault,10
2016,February,01/02/2016,Brixton,selfharm,5
2016,February,01/02/2016,Bronzefield,assault,10
2016,February,01/02/2016,Bronzefield,selfharm,91
2016,February,01/02/2016,Buckley Hall,assault,5
2016,February,01/02/2016,Buckley Hall,selfharm,13
2016,February,01/02/2016,Bullingdon,assault,22
2016,February,01/02/2016,Bullingdon,selfharm,19
2016,February,01/02/2016,Bure,assault,1
2016,February,01/02/2016,Bure,selfharm,11
2016,February,01/02/2016,Cardiff,assault,12
2016,February,01/02/2016,Cardiff,selfharm,20
2016,February,01/02/2016,Channings Wood,assault,21
2016,February,01/02/2016,Channings Wood,selfharm,25
2016,February,01/02/2016,Chelmsford,assault,23
2016,February,01/02/2016,Chelmsford,selfharm,44
2016,February,01/02/2016,Coldingley,assault,6
2016,February,01/02/2016,Coldingley,selfharm,4
2016,February,01/02/2016,Cookham Wood,assault,39
2016,February,01/02/2016,Cookham Wood,selfharm,2
2016,February,01/02/2016,Dartmoor,assault,4
2016,February,01/02/2016,Dartmoor,selfharm,10
2016,February,01/02/2016,Deerbolt,assault,30
2016,February,01/02/2016,Deerbolt,selfharm,16
2016,February,01/02/2016,Doncaster,assault,44
2016,February,01/02/2016,Doncaster,selfharm,38
2016,February,01/02/2016,Dovegate,assault,14
2016,February,01/02/2016,Dovegate,selfharm,54
2016,February,01/02/2016,Drake Hall,assault,3
2016,February,01/02/2016,Drake Hall,selfharm,17
2016,February,01/02/2016,Durham,assault,25
2016,February,01/02/2016,Durham,selfharm,28
2016,February,01/02/2016,East Sutton Park,selfharm,1
2016,February,01/02/2016,Eastwood Park,assault,16
2016,February,01/02/2016,Eastwood Park,selfharm,248
2016,February,01/02/2016,Erlestoke,assault,7
2016,February,01/02/2016,Erlestoke,selfharm,12
2016,February,01/02/2016,Escort Areas,assault,16
2016,February,01/02/2016,Escort Areas,selfharm,48
